vehicle_id,age_years,annual_mileage,usage_type,region,incident_rate_theoretical,n_incidents,total_repair_cost
4020,10,22677,sales,rural,0.425354,1,400.8554727332583
4021,1,46352,delivery,suburban,0.36270399999999997,2,2949.304773078307
4022,0,37394,service,urban,0.294788,0,0.0
4023,8,47793,service,suburban,0.435586,0,0.0
4024,4,33365,taxi,urban,0.45672999999999997,1,736.0548389064867
4025,6,52255,sales,suburban,0.42451,0,0.0
4026,2,53258,taxi,urban,0.45651600000000003,3,2692.61936197246
4027,3,58600,sales,suburban,0.3772,0,0.0
4028,6,11710,sales,suburban,0.34342,1,710.6588689642361
4029,10,37515,delivery,suburban,0.52503,0,0.0
4030,6,11284,delivery,suburban,0.392568,0,0.0
4031,8,17589,delivery,urban,0.48517800000000005,1,1119.6703294116435
4032,7,21517,service,suburban,0.363034,0,0.0
4033,4,40537,taxi,urban,0.471074,0,0.0
4034,4,28716,service,urban,0.357432,0,0.0
4035,6,52560,taxi,suburban,0.49512,1,2237.515768718963
4036,0,21419,delivery,suburban,0.292838,0,0.0
4037,10,38947,service,rural,0.437894,0,0.0
4038,9,46975,taxi,urban,0.5839499999999999,0,0.0
4039,4,58917,taxi,rural,0.447834,0,0.0
4040,5,18489,delivery,urban,0.426978,1,330.61556941980365
4041,4,45348,delivery,suburban,0.420696,0,0.0
4042,9,9662,delivery,rural,0.42932399999999993,0,0.0
4043,11,34888,taxi,suburban,0.559776,2,3176.9497360145583
4044,1,27758,sales,rural,0.255516,0,0.0
4045,6,57720,delivery,rural,0.4654400000000001,0,0.0
4046,0,47535,delivery,urban,0.38507,2,1091.0775780889905
4047,6,55998,delivery,rural,0.4619960000000001,1,224.5900303002896
4048,3,51780,taxi,rural,0.41356000000000004,0,0.0
4049,5,27586,service,urban,0.375172,0,0.0
4050,6,45333,taxi,urban,0.520666,1,1096.3071640796181
4051,4,6675,delivery,urban,0.38335,0,0.0
4052,5,35683,taxi,rural,0.421366,0,0.0
4053,11,7601,service,rural,0.39520200000000005,0,0.0
4054,12,44830,sales,rural,0.50966,1,827.7572415789963
4055,0,58169,sales,urban,0.356338,1,657.8266412123611
4056,5,42476,service,urban,0.40495200000000003,0,0.0
4057,12,51196,sales,suburban,0.5423920000000001,3,1360.751629061074
4058,7,17890,service,urban,0.3957800000000001,0,0.0
4059,3,59664,delivery,urban,0.469328,1,789.9565653669553
4060,8,35291,sales,urban,0.470582,1,324.99956319318636
4061,2,42094,service,urban,0.344188,0,0.0
4062,0,47383,service,urban,0.314766,0,0.0
4063,9,40177,taxi,suburban,0.530354,1,794.0597237855809
4064,7,22441,sales,urban,0.42488200000000004,1,632.7146769737733
4065,11,38628,delivery,urban,0.587256,2,0.0
4066,5,40968,sales,suburban,0.38193599999999994,1,1451.056019638452
4067,12,52153,taxi,rural,0.594306,0,0.0
4068,6,31481,taxi,suburban,0.452962,1,538.7991024466444
4069,11,32598,sales,suburban,0.48519599999999996,0,0.0
4070,1,32673,delivery,suburban,0.335346,0,0.0
4071,1,11293,delivery,suburban,0.29258599999999996,1,676.3909841936326
4072,11,9953,delivery,suburban,0.489906,1,591.4969747592332
4073,12,6123,sales,urban,0.492246,0,0.0
4074,14,41641,sales,suburban,0.5632820000000001,1,986.5933721110403
4075,4,28037,sales,urban,0.376074,1,0.0
4076,0,52612,delivery,urban,0.395224,2,1777.1737607399448
4077,14,43623,sales,urban,0.6072460000000001,1,745.2335897782089
4078,9,12778,sales,urban,0.44555599999999995,0,0.0
4079,3,10504,delivery,urban,0.371008,0,0.0
4080,11,25135,delivery,suburban,0.52027,1,623.5583614328175
4081,13,55651,taxi,urban,0.681302,0,0.0
4082,4,7676,taxi,urban,0.405352,0,0.0
4083,11,15307,delivery,urban,0.5406139999999999,0,0.0
4084,11,6629,delivery,urban,0.523258,1,720.4533682241911
4085,7,27751,delivery,suburban,0.445502,1,671.2105900229768
4086,9,59431,delivery,urban,0.5888619999999999,0,0.0
4087,4,42604,delivery,urban,0.455208,0,0.0
4088,13,32140,sales,urban,0.56428,0,0.0
4089,14,12941,taxi,urban,0.6158819999999999,0,0.0
4090,14,24553,taxi,urban,0.6391060000000001,1,2134.7222745709378
4091,11,33849,sales,urban,0.527698,1,845.9827488676127
4092,0,20118,taxi,suburban,0.31023599999999996,0,0.0
4093,5,43778,delivery,rural,0.41755600000000004,0,0.0
4094,6,58900,delivery,suburban,0.48779999999999996,1,1013.9929237129152
4095,14,16326,delivery,urban,0.602652,1,1225.5794654607303
4096,8,18873,taxi,urban,0.507746,1,1111.0764159406947
4097,8,11942,taxi,suburban,0.45388399999999995,0,0.0
4098,2,44913,taxi,urban,0.439826,0,0.0
4099,11,30394,taxi,rural,0.530788,0,0.0
4100,5,20606,service,suburban,0.321212,1,687.8346085266958
4101,1,17055,delivery,urban,0.34410999999999997,0,0.0
4102,14,8876,taxi,urban,0.607752,0,0.0
4103,2,31188,taxi,rural,0.352376,0,0.0
4104,0,42580,sales,rural,0.26516,1,573.5972890275324
4105,1,17926,sales,rural,0.23585199999999998,1,0.0
4106,6,5089,sales,urban,0.370178,0,0.0
4107,1,31032,delivery,suburban,0.33206399999999997,0,0.0
4108,12,42166,taxi,urban,0.634332,0,0.0
4109,7,23974,sales,urban,0.42794800000000005,0,0.0
4110,4,18770,taxi,suburban,0.38753999999999994,1,590.4776303789369
4111,0,13486,service,rural,0.18697199999999997,0,0.0
4112,7,46035,taxi,urban,0.54207,1,1007.6737603735735
4113,2,52386,taxi,urban,0.454772,1,1139.366477537155
4114,14,47336,taxi,urban,0.6846720000000001,0,0.0
4115,4,33500,taxi,urban,0.457,0,0.0
4116,7,44825,sales,urban,0.46965,0,0.0
4117,0,26830,delivery,rural,0.28366,1,485.33080227775395
4118,1,6346,taxi,urban,0.342692,2,1738.6968705022582
4119,3,25216,sales,suburban,0.310432,0,0.0
4120,0,43705,service,urban,0.30741,0,0.0
4121,10,40603,sales,urban,0.521206,0,0.0
4122,14,59458,service,urban,0.618916,1,1428.5071658068862
4123,14,59862,service,urban,0.619724,2,3667.8566299616127
4124,3,18344,delivery,suburban,0.34668799999999994,0,0.0
4125,11,5525,service,suburban,0.41104999999999997,0,0.0
4126,7,20083,service,rural,0.3401660000000001,0,0.0
4127,0,53187,delivery,urban,0.39637400000000006,1,441.3910995816337
4128,1,49743,sales,suburban,0.319486,1,605.9884038332359
4129,8,10431,delivery,rural,0.41086200000000006,0,0.0
4130,6,13821,sales,urban,0.38764200000000004,0,0.0
4131,0,35993,delivery,rural,0.301986,0,0.0
4132,13,41332,sales,rural,0.5226640000000001,0,0.0
4133,10,59028,taxi,rural,0.568056,0,0.0
4134,7,46526,taxi,suburban,0.503052,1,1221.4313181491375
4135,14,16652,delivery,suburban,0.5633040000000001,0,0.0
4136,14,7043,sales,urban,0.5340860000000001,0,0.0
4137,14,39848,taxi,suburban,0.629696,0,0.0
4138,3,35456,sales,rural,0.310912,0,0.0
4139,13,55696,delivery,urban,0.661392,1,895.6302869984698
4140,7,36673,delivery,suburban,0.463346,0,0.0
4141,10,32568,taxi,suburban,0.535136,0,0.0
4142,12,21689,service,urban,0.503378,0,0.0
4143,2,9744,delivery,suburban,0.309488,2,734.9473651466493
4144,6,53198,sales,suburban,0.426396,0,0.0
4145,1,50433,delivery,suburban,0.370866,0,0.0
4146,4,13951,sales,rural,0.287902,0,0.0
4147,6,43714,delivery,urban,0.49742800000000004,1,0.0
4148,12,25030,taxi,rural,0.54006,0,0.0
4149,12,29036,taxi,suburban,0.568072,1,642.281956813287
4150,5,51676,delivery,rural,0.43335200000000007,0,0.0
4151,4,51311,delivery,urban,0.47262200000000004,0,0.0
4152,7,15485,taxi,urban,0.48097000000000006,1,0.0
4153,13,21918,taxi,rural,0.553836,1,446.8530723993267
4154,14,50175,service,urban,0.60035,2,1429.9394550131685
4155,3,55434,taxi,urban,0.480868,1,828.1192722730616
4156,2,9348,service,suburban,0.23869600000000002,0,0.0
4157,10,50847,taxi,suburban,0.571694,0,0.0
4158,4,31907,delivery,rural,0.373814,0,0.0
4159,2,37467,delivery,suburban,0.364934,0,0.0
4160,0,9143,taxi,rural,0.26828599999999997,0,0.0
4161,6,42419,delivery,urban,0.49483800000000006,2,1268.5189877311816
4162,5,42284,service,suburban,0.36456799999999995,0,0.0
4163,8,41448,sales,rural,0.422896,0,0.0
4164,3,48483,taxi,suburban,0.42696599999999996,0,0.0
4165,10,57033,taxi,urban,0.6240659999999999,2,3019.9149890881386
4166,10,51742,taxi,urban,0.6134839999999999,0,0.0
4167,6,45963,sales,suburban,0.411926,0,0.0
4168,2,58969,delivery,suburban,0.40793799999999997,0,0.0
4169,7,42099,delivery,suburban,0.47419800000000006,0,0.0
4170,10,41960,delivery,suburban,0.5339200000000001,0,0.0
4171,5,34813,delivery,rural,0.39962600000000004,0,0.0
4172,3,47298,sales,urban,0.394596,0,0.0
4173,7,8925,delivery,suburban,0.40785,1,420.38514565274556
4174,5,32816,delivery,suburban,0.41563199999999995,0,0.0
4175,6,28392,service,urban,0.3967840000000001,0,0.0
4176,5,55200,service,urban,0.43040000000000006,1,911.6872365838572
4177,4,8990,taxi,suburban,0.3679799999999999,1,776.1507975280806
4178,10,40406,taxi,rural,0.5308120000000001,1,510.35504383759746
4179,6,15138,sales,urban,0.390276,1,701.94724015821
4180,6,53595,delivery,urban,0.51719,1,528.3138856805264
4181,9,51851,taxi,urban,0.593702,0,0.0
4182,5,17949,delivery,rural,0.36589800000000006,1,722.0265748264073
4183,1,52943,taxi,suburban,0.39588599999999996,0,0.0
4184,12,32320,service,urban,0.52464,0,0.0
4185,0,58407,sales,rural,0.296814,1,925.4364463903256
4186,8,45140,service,urban,0.47028,0,0.0
4187,3,6895,sales,urban,0.31379,1,0.0
4188,3,16149,sales,urban,0.332298,0,0.0
4189,0,27197,sales,suburban,0.25439399999999995,0,0.0
4190,13,16623,sales,rural,0.47324600000000006,0,0.0
4191,6,12283,taxi,urban,0.454566,0,0.0
4192,5,58792,delivery,suburban,0.46758399999999994,0,0.0
4193,11,52798,taxi,suburban,0.595596,0,0.0
4194,0,28903,delivery,rural,0.287806,1,626.3141285392961
4195,8,16826,taxi,rural,0.443652,0,0.0
4196,7,14999,delivery,suburban,0.41999800000000004,0,0.0
4197,8,55367,taxi,urban,0.580734,0,0.0
4198,1,23230,delivery,urban,0.35646,1,963.8125320140609
4199,14,5692,delivery,rural,0.5213840000000001,1,1146.152263665499
4200,3,26855,taxi,suburban,0.38370999999999994,0,0.0
4201,10,29988,delivery,suburban,0.509976,1,1044.7401895728426
4202,11,39269,service,rural,0.458538,0,0.0
4203,5,23627,taxi,rural,0.397254,1,707.5994474718743
4204,1,55765,taxi,suburban,0.40153,0,0.0
4205,4,40394,delivery,rural,0.390788,0,0.0
4206,12,59262,sales,urban,0.5985240000000001,1,1414.3140678826692
4207,13,25185,sales,suburban,0.51037,0,0.0
4208,14,40843,taxi,rural,0.6116860000000001,2,1691.8902911715588
4209,3,25093,delivery,urban,0.400186,0,0.0
4210,9,43495,sales,urban,0.5069899999999999,0,0.0
4211,2,46012,service,suburban,0.312024,0,0.0
4212,10,22700,taxi,suburban,0.5154,2,1197.9544638016862
4213,6,56571,delivery,urban,0.523142,0,0.0
4214,10,52143,delivery,urban,0.594286,0,0.0
4215,10,54197,delivery,urban,0.598394,0,0.0
4216,14,16978,sales,urban,0.553956,0,0.0
4217,7,44481,service,rural,0.38896200000000003,0,0.0
4218,5,10850,service,suburban,0.30169999999999997,0,0.0
4219,7,10803,sales,suburban,0.361606,0,0.0
4220,2,58529,delivery,urban,0.447058,0,0.0
4221,1,13409,service,urban,0.266818,0,0.0
4222,7,52527,delivery,urban,0.535054,0,0.0
4223,12,28694,delivery,rural,0.5273880000000001,0,0.0
4224,7,21700,sales,rural,0.36340000000000006,0,0.0
4225,11,9042,delivery,urban,0.528084,0,0.0
4226,2,42134,sales,rural,0.30426800000000004,1,519.9248020909873
4227,6,44673,service,urban,0.42934600000000006,0,0.0
4228,9,30686,sales,urban,0.48137199999999997,0,0.0
4229,5,49546,sales,suburban,0.399092,0,0.0
4230,0,22772,taxi,urban,0.355544,0,0.0
4231,1,35342,delivery,rural,0.32068399999999997,2,2153.645297343272
4232,13,20772,sales,urban,0.541544,0,0.0
4233,9,37022,taxi,suburban,0.524044,1,930.1109213157606
4234,3,12481,service,urban,0.304962,0,0.0
4235,3,31189,delivery,urban,0.412378,1,1085.766551130942
4236,0,35212,delivery,urban,0.360424,0,0.0
4237,14,35609,taxi,rural,0.601218,0,0.0
4238,1,29562,sales,suburban,0.279124,0,0.0
4239,11,40396,sales,suburban,0.500792,1,0.0
4240,3,33170,service,urban,0.34634000000000004,0,0.0
4241,5,20578,delivery,urban,0.43115600000000004,0,0.0
4242,4,16844,taxi,urban,0.423688,0,0.0
4243,12,40624,delivery,rural,0.5512480000000001,0,0.0
4244,0,56623,delivery,urban,0.40324600000000005,0,0.0
4245,5,46425,taxi,urban,0.50285,0,0.0
4246,4,40122,taxi,suburban,0.43024399999999996,0,0.0
4247,4,55684,taxi,suburban,0.46136799999999994,1,487.4180670862199
4248,2,54478,taxi,urban,0.45895600000000003,1,641.0313955541145
4249,13,32855,sales,urban,0.56571,0,0.0
4250,5,11009,sales,urban,0.362018,2,2092.7945724497235
4251,6,39885,delivery,suburban,0.44976999999999995,0,0.0
4252,5,39256,delivery,urban,0.468512,1,1473.8870072744894
4253,14,20254,sales,suburban,0.5205080000000001,0,0.0
4254,5,51720,sales,urban,0.44344,0,0.0
4255,5,52847,sales,rural,0.38569400000000004,1,1181.7047447989505
4256,4,23200,delivery,rural,0.3564,0,0.0
4257,4,31227,taxi,urban,0.45245399999999997,1,361.3744531098027
4258,1,15732,service,urban,0.271464,1,877.2677103486642
4259,9,14809,taxi,urban,0.5196179999999999,1,0.0
4260,0,19576,taxi,rural,0.289152,0,0.0
4261,3,25118,service,suburban,0.290236,0,0.0
4262,3,20011,delivery,suburban,0.350022,1,1078.4165707821087
4263,4,13339,sales,urban,0.346678,0,0.0
4264,11,29595,service,urban,0.49918999999999997,0,0.0
4265,8,39296,delivery,suburban,0.48859199999999997,1,0.0
4266,14,22927,sales,suburban,0.525854,0,0.0
4267,5,34345,taxi,rural,0.41869,0,0.0
4268,13,19920,service,rural,0.45984,1,681.1843830137302
4269,0,43712,service,suburban,0.267424,0,0.0
4270,7,40668,service,suburban,0.40133599999999997,0,0.0
4271,11,57803,delivery,rural,0.565606,0,0.0
4272,7,7916,sales,rural,0.335832,1,725.2775779528995
4273,13,51922,service,rural,0.5238440000000001,0,0.0
4274,4,23720,sales,rural,0.30744,1,1040.488615000728
4275,0,8632,sales,urban,0.257264,1,672.0469211637694
4276,11,42936,delivery,suburban,0.555872,3,3661.006519761381
4277,1,14444,service,suburban,0.22888799999999998,1,871.6632469462129
4278,11,14671,delivery,urban,0.539342,0,0.0
4279,11,58880,delivery,suburban,0.5877600000000001,0,0.0
4280,12,17151,service,urban,0.4943020000000001,1,1217.767766153628
4281,7,35093,service,urban,0.430186,1,545.9692083348937
4282,13,16036,service,urban,0.512072,1,493.11603309269833
4283,2,11819,taxi,suburban,0.333638,0,0.0
4284,6,5050,delivery,suburban,0.3801,1,1662.137763388341
4285,1,5882,taxi,suburban,0.301764,1,649.3174368469057
4286,11,31057,delivery,urban,0.572114,0,0.0
4287,10,28870,service,suburban,0.43773999999999996,1,604.3524759552278
4288,12,7142,taxi,urban,0.564284,4,2862.00992448382
4289,11,24227,taxi,urban,0.578454,0,0.0
4290,4,20011,delivery,urban,0.410022,1,738.0710547055291
4291,1,36422,taxi,rural,0.34284400000000004,1,480.8236837823397
4292,13,59714,service,urban,0.599428,1,0.0
4293,7,43040,sales,suburban,0.42608,1,642.3113076911529
4294,1,55511,delivery,rural,0.361022,0,0.0
4295,13,15572,delivery,urban,0.581144,1,790.4611904859973
4296,14,16829,taxi,rural,0.563658,0,0.0
4297,6,46294,delivery,urban,0.502588,0,0.0
4298,11,22050,service,urban,0.48410000000000003,0,0.0
4299,0,51682,sales,urban,0.343364,0,0.0
4300,1,30503,delivery,suburban,0.33100599999999997,0,0.0
4301,4,16045,sales,rural,0.29209,0,0.0
4302,9,51442,taxi,suburban,0.5528839999999999,0,0.0
4303,2,35275,delivery,suburban,0.36055,1,938.4238107693425
4304,0,49145,taxi,urban,0.40829,0,0.0
4305,10,29873,delivery,rural,0.489746,0,0.0
4306,11,11943,taxi,urban,0.553886,0,0.0
4307,11,42456,sales,urban,0.544912,2,2011.618864788254
4308,11,11844,service,rural,0.40368800000000005,0,0.0
4309,12,41480,delivery,urban,0.61296,1,266.119665532349
4310,9,27920,sales,urban,0.47584,0,0.0
4311,7,48534,delivery,urban,0.527068,0,0.0
4312,12,52855,taxi,urban,0.6557099999999999,2,2484.567160462104
4313,5,27405,delivery,rural,0.38481,1,1405.835283881725
4314,1,53514,taxi,urban,0.437028,0,0.0
4315,11,11099,delivery,rural,0.472198,2,1717.2496844536888
4316,4,10905,service,urban,0.32181,0,0.0
4317,14,59644,service,suburban,0.5792880000000001,2,2488.2185491188
4318,6,36586,delivery,suburban,0.44317199999999995,0,0.0
4319,12,29789,sales,suburban,0.49957799999999997,0,0.0
4320,0,13562,delivery,suburban,0.277124,0,0.0
4321,9,20894,sales,suburban,0.42178799999999994,0,0.0
4322,6,42737,delivery,suburban,0.455474,1,957.7900459665378
4323,6,50194,delivery,rural,0.450388,1,1172.3457732108368
4324,3,55403,sales,urban,0.410806,0,0.0
4325,14,27425,taxi,urban,0.64485,1,1251.5718359142102
4326,5,30012,taxi,suburban,0.43002399999999996,0,0.0
4327,12,13981,taxi,urban,0.577962,0,0.0
4328,6,9569,delivery,urban,0.4291380000000001,0,0.0
4329,0,29081,delivery,rural,0.28816200000000003,0,0.0
4330,13,36858,sales,urban,0.573716,0,0.0
4331,2,10737,sales,urban,0.301474,1,687.0237777161252
4332,4,27468,delivery,suburban,0.384936,0,0.0
4333,12,40285,taxi,urban,0.63057,1,546.3625035129847
4334,13,49599,sales,urban,0.599198,0,0.0
4335,13,56616,sales,urban,0.613232,0,0.0
4336,6,23718,sales,urban,0.407436,0,0.0
4337,11,26544,taxi,urban,0.5830879999999999,0,0.0
4338,4,53119,taxi,rural,0.436238,1,1099.7087148554683
4339,11,43129,taxi,urban,0.616258,0,0.0
4340,7,20053,delivery,urban,0.4701060000000001,2,1271.9048773520722
4341,0,42682,delivery,suburban,0.33536399999999994,0,0.0
4342,6,13663,delivery,urban,0.43732600000000005,1,1002.0944433187141
4343,7,29697,sales,urban,0.43939400000000006,1,924.6676976055641
4344,3,21856,delivery,urban,0.393712,0,0.0
4345,5,59595,sales,urban,0.45919,2,723.4608366169522
4346,7,6920,taxi,urban,0.46384000000000003,0,0.0
4347,0,52122,taxi,urban,0.414244,1,0.0
4348,2,20468,sales,rural,0.260936,0,0.0
4349,11,6992,sales,rural,0.413984,0,0.0
4350,5,41306,delivery,rural,0.412612,2,2056.1265619062947
4351,9,42291,sales,urban,0.504582,2,1801.004440578467
4352,8,12825,taxi,suburban,0.45565,0,0.0
4353,8,7107,delivery,suburban,0.42421400000000004,0,0.0
4354,6,11125,sales,urban,0.38225000000000003,1,395.87960502446714
4355,7,27487,sales,rural,0.37497400000000003,0,0.0
4356,12,12281,delivery,suburban,0.5145620000000001,0,0.0
4357,14,43667,service,urban,0.587334,0,0.0
4358,3,9265,sales,rural,0.25853,0,0.0
4359,10,48390,sales,urban,0.5367799999999999,1,783.5177387880093
4360,14,53104,delivery,urban,0.676208,2,2122.844567917544
4361,0,44426,delivery,urban,0.378852,0,0.0
4362,11,56926,taxi,urban,0.643852,1,1132.0567772592167
4363,7,56657,sales,rural,0.43331400000000003,0,0.0
4364,14,7560,taxi,suburban,0.5651200000000001,0,0.0
4365,8,23807,sales,urban,0.447614,0,0.0
4366,12,46803,delivery,suburban,0.5836060000000001,1,552.8675969307053
4367,2,23680,sales,rural,0.26736000000000004,2,1513.1100705132044
4368,2,45543,sales,rural,0.31108600000000003,1,469.8297021170883
4369,13,47586,sales,rural,0.5351720000000001,0,0.0
4370,7,59830,sales,rural,0.43966000000000005,0,0.0
4371,8,23142,service,suburban,0.386284,1,745.361317900373
4372,2,24132,delivery,urban,0.378264,1,0.0
4373,3,6335,sales,rural,0.25267,0,0.0
4374,12,20702,service,urban,0.501404,2,690.202718328396
4375,4,20429,taxi,urban,0.430858,0,0.0
4376,8,29919,delivery,urban,0.509838,0,0.0
4377,4,28164,service,urban,0.35632800000000003,0,0.0
4378,3,52111,delivery,suburban,0.4142219999999999,1,683.5548269069592
4379,2,47558,delivery,rural,0.365116,0,0.0
4380,13,45072,delivery,urban,0.640144,0,0.0
4381,14,5286,taxi,suburban,0.5605720000000001,1,855.6933800384161
4382,1,30939,taxi,urban,0.391878,1,1077.3689521441706
4383,5,45127,taxi,suburban,0.460254,1,1825.1787759804413
4384,8,18450,service,urban,0.4169,0,0.0
4385,5,28366,taxi,urban,0.46673200000000004,0,0.0
4386,10,44985,taxi,suburban,0.5599700000000001,1,969.9108968495287
4387,3,48699,service,suburban,0.33739800000000003,1,0.0
4388,0,51998,sales,urban,0.343996,0,0.0
4389,5,28639,delivery,urban,0.447278,1,1017.9578986224749
4390,8,26997,delivery,urban,0.5039939999999999,0,0.0
4391,2,26048,sales,suburban,0.29209599999999997,2,0.0
4392,12,41772,sales,urban,0.563544,0,0.0
4393,0,28075,taxi,urban,0.36615000000000003,0,0.0
4394,1,27011,delivery,rural,0.304022,0,0.0
4395,7,14255,sales,suburban,0.36851,1,0.0
4396,7,31317,sales,urban,0.442634,0,0.0
4397,4,18050,taxi,suburban,0.38609999999999994,0,0.0
4398,3,33870,service,urban,0.34774,0,0.0
4399,1,53876,sales,urban,0.367752,1,610.6296213072153
4400,9,47664,sales,suburban,0.4753279999999999,0,0.0
4401,5,31292,sales,urban,0.402584,0,0.0
4402,1,58762,sales,urban,0.377524,0,0.0
4403,5,58912,taxi,rural,0.467824,3,3536.3409533147424
4404,14,29440,taxi,suburban,0.6088800000000001,1,0.0
4405,3,46992,sales,rural,0.333984,0,0.0
4406,13,23827,sales,rural,0.48765400000000003,0,0.0
4407,3,53325,taxi,urban,0.47665,1,1373.897168361829
4408,2,25547,delivery,suburban,0.34109399999999995,0,0.0
4409,3,19205,sales,urban,0.33841,3,2400.365058706108
4410,4,12363,sales,suburban,0.30472599999999994,2,1763.6891955167548
4411,1,51345,delivery,urban,0.41269000000000006,0,0.0
4412,8,21331,taxi,urban,0.512662,2,915.355578364026
4413,5,49732,delivery,urban,0.48946400000000007,1,630.3457384801748
4414,10,9754,service,suburban,0.3995079999999999,0,0.0
4415,7,32548,service,urban,0.4250960000000001,0,0.0
4416,6,28534,taxi,suburban,0.44706799999999997,0,0.0
4417,7,29135,taxi,rural,0.44827000000000006,0,0.0
4418,2,14204,sales,suburban,0.268408,0,0.0
4419,10,9062,taxi,urban,0.5281239999999999,0,0.0
4420,1,24052,service,urban,0.28810399999999997,0,0.0
4421,10,30862,delivery,rural,0.49172400000000005,0,0.0
4422,14,48646,delivery,suburban,0.6272920000000001,1,646.531524027778
4423,11,30435,taxi,urban,0.5908699999999999,0,0.0
4424,6,18526,delivery,rural,0.38705200000000006,0,0.0
4425,4,19436,sales,urban,0.358872,0,0.0
4426,13,38654,sales,urban,0.577308,0,0.0
4427,3,28961,delivery,urban,0.407922,1,1057.9688842154364
4428,7,54564,taxi,urban,0.5591280000000001,0,0.0
4429,11,29187,sales,urban,0.518374,0,0.0
4430,13,36181,sales,suburban,0.532362,0,0.0
4431,13,8514,taxi,urban,0.587028,2,2939.1563546912857
4432,1,15658,delivery,suburban,0.301316,0,0.0
4433,13,51759,taxi,rural,0.613518,1,742.0690687581591
4434,1,23962,taxi,rural,0.317924,0,0.0
4435,8,28155,sales,urban,0.45631,1,589.7903129276527
4436,13,37470,taxi,suburban,0.60494,0,0.0
4437,9,8182,delivery,urban,0.48636399999999996,1,0.0
4438,14,32863,sales,suburban,0.5457260000000002,0,0.0
4439,5,24039,taxi,urban,0.458078,1,728.7448245794527
4440,4,13174,delivery,suburban,0.35634799999999994,0,0.0
4441,4,28008,taxi,urban,0.446016,1,417.71859252290767
4442,5,29573,service,suburban,0.339146,1,775.6174752725005
4443,10,15247,sales,urban,0.47049399999999997,0,0.0
4444,6,34868,delivery,urban,0.479736,1,584.1911983596493
4445,11,46039,sales,suburban,0.512078,1,1088.6826714741876
4446,6,19703,delivery,urban,0.449406,0,0.0
4447,4,58159,taxi,suburban,0.46631799999999995,1,2177.510774020277
4448,2,38684,taxi,suburban,0.387368,0,0.0
4449,8,47519,delivery,suburban,0.505038,0,0.0
4450,13,8858,delivery,suburban,0.5277160000000001,2,1822.110761374585
4451,12,47210,service,suburban,0.5144200000000001,0,0.0
4452,3,23513,delivery,rural,0.33702600000000005,0,0.0
4453,7,44057,sales,urban,0.46811400000000003,0,0.0
4454,10,49235,sales,suburban,0.49846999999999997,0,0.0
4455,9,18771,taxi,suburban,0.4875419999999999,1,1024.1535267998456
4456,1,19260,delivery,urban,0.34852,0,0.0
4457,8,8273,delivery,urban,0.46654599999999996,0,0.0
4458,0,38284,delivery,urban,0.36656800000000006,0,0.0
4459,1,47571,taxi,suburban,0.38514199999999993,0,0.0
4460,9,27551,service,urban,0.45510199999999995,0,0.0
4461,1,13854,service,suburban,0.227708,0,0.0
4462,5,22405,delivery,suburban,0.39480999999999994,0,0.0
4463,8,27156,delivery,suburban,0.464312,0,0.0
4464,9,55387,delivery,urban,0.5807739999999999,1,677.7538139899546
4465,6,11821,service,suburban,0.32364200000000004,0,0.0
4466,1,23879,delivery,suburban,0.31775799999999993,0,0.0
4467,11,40093,delivery,urban,0.590186,1,1216.4937151294607
4468,14,18017,sales,urban,0.556034,0,0.0
4469,13,53660,taxi,urban,0.67732,1,959.2772900996671
4470,11,55011,delivery,rural,0.560022,1,1073.3575487036042
4471,6,25905,sales,urban,0.41181,0,0.0
4472,13,46026,delivery,urban,0.642052,0,0.0
4473,7,46575,delivery,urban,0.52315,0,0.0
4474,2,42498,delivery,urban,0.41499600000000003,0,0.0
4475,12,15256,taxi,urban,0.580512,0,0.0
4476,4,7724,service,suburban,0.27544799999999997,0,0.0
4477,14,24097,taxi,urban,0.638194,0,0.0
4478,5,12216,sales,rural,0.30443200000000004,0,0.0
4479,13,21077,delivery,urban,0.592154,0,0.0
4480,8,40108,sales,urban,0.480216,1,987.5024171476969
4481,7,37384,service,suburban,0.39476800000000006,1,401.5193261589644
4482,4,16518,taxi,suburban,0.383036,0,0.0
4483,12,5974,service,rural,0.411948,2,0.0
4484,0,17410,sales,urban,0.27482,0,0.0
4485,7,30014,sales,suburban,0.400028,1,874.3071729814468
4486,5,47852,delivery,suburban,0.44570399999999993,0,0.0
4487,8,25082,sales,urban,0.450164,0,0.0
4488,3,20725,taxi,rural,0.35145000000000004,0,0.0
4489,9,35324,service,urban,0.470648,1,1108.1419590914027
4490,5,8937,service,urban,0.337874,0,0.0
4491,2,17399,taxi,suburban,0.344798,0,0.0
4492,2,7003,service,suburban,0.234006,0,0.0
4493,10,33908,service,rural,0.427816,2,1774.5551305988554
4494,3,29374,taxi,rural,0.368748,1,653.9976220680251
4495,4,37040,delivery,urban,0.44408,0,0.0
4496,9,38942,delivery,suburban,0.507884,0,0.0
4497,4,26731,delivery,rural,0.363462,0,0.0
4498,5,52788,delivery,urban,0.49557600000000007,0,0.0
4499,3,55503,service,urban,0.391006,1,1590.4428890041163
4500,5,11094,delivery,rural,0.35218800000000006,0,0.0
4501,10,55606,sales,urban,0.5512119999999999,2,2465.024740538313
4502,8,15817,sales,rural,0.371634,0,0.0
4503,14,18662,sales,urban,0.557324,1,1012.598980531795
4504,11,34139,delivery,rural,0.518278,0,0.0
